X,Y,Z,tempo,altura_mare,profundidade_corrigida
692647.8186,9272251.67,-1.2,12:40:20,0.3,-0.9
692649.0817,9272250.928,-1.1,12:40:21,0.4,-0.7
692648.6636,9272252.037,-1.1,12:40:22,0.3,-0.8
692649.5036,9272250.926,-1.1,12:40:23,0.1,-1.0
692649.919,9272249.079,-1.1,12:40:24,0.3,-0.8
692649.917,9272248.499,-1.0,12:40:25,0.2,-0.8
692649.4945,9272248.342,-1.0,12:40:26,0.3,-0.7
692649.0719,9272248.133,-0.9,12:40:27,0.3,-0.6
692648.65,9272248.134,-0.9,12:40:28,0.1,-0.8
692648.6487,9272247.765,-0.9,12:40:29,0.4,-0.5
692648.6487,9272247.765,-0.9,12:40:30,0.2,-0.7
692648.6487,9272247.765,-0.8,12:40:31,0.3,-0.5
692648.6487,9272247.765,-0.8,12:40:32,0.3,-0.5
692648.6487,9272247.765,-0.8,12:40:33,0.2,-0.6
692648.2268,9272247.766,-0.8,12:40:34,0.4,-0.4
692648.6482,9272247.607,-0.8,12:40:35,0.2,-0.6
692648.6482,9272247.607,-0.8,12:40:36,0.4,-0.4
692648.6482,9272247.607,-0.8,12:40:37,0.2,-0.6
692648.6482,9272247.607,-0.7,12:40:38,0.3,-0.4
692648.6482,9272247.607,-0.7,12:40:39,0.3,-0.4
692648.6482,9272247.607,-0.8,12:40:40,0.3,-0.5
692648.6482,9272247.607,-0.8,12:40:41,0.3,-0.5
692648.6482,9272247.607,-0.8,12:40:42,0.4,-0.4
692648.6482,9272247.607,-0.8,12:40:43,0.3,-0.5
692648.6482,9272247.607,-0.9,12:40:44,0.3,-0.6
692648.6482,9272247.607,-0.9,12:40:45,0.3,-0.6
692648.6482,9272247.607,-0.9,12:40:46,0.4,-0.5
692648.6482,9272247.607,-0.9,12:40:47,0.3,-0.6
692648.6482,9272247.607,-0.9,12:40:48,0.3,-0.6
692648.6482,9272247.607,-1.0,12:40:49,0.3,-0.7
692648.6482,9272247.607,-1.0,12:40:50,0.3,-0.7
692647.8005,9272246.502,-1.1,12:40:51,0.1,-1.0
692647.3786,9272246.504,-1.1,12:40:52,0.3,-0.8
692647.3792,9272246.662,-1.2,12:40:53,0.4,-0.8
692646.9573,9272246.663,-1.2,12:40:54,0.4,-0.8
692646.9573,9272246.663,-1.3,12:40:55,0.3,-1.0
692646.9573,9272246.663,-1.3,12:40:56,0.2,-1.1
692646.5354,9272246.665,-1.3,12:40:57,0.3,-1.0
692646.1148,9272247.036,-1.3,12:40:58,0.4,-0.9
692646.1155,9272247.246,-1.4,12:40:59,0.4,-1.0
692645.6936,9272247.248,-1.4,12:41:00,0.3,-1.1
692645.6942,9272247.406,-1.4,12:41:01,0.2,-1.2
692645.6949,9272247.617,-1.4,12:41:02,0.2,-1.2
692644.853,9272248.147,-1.5,12:41:03,0.4,-1.1
692644.855,9272248.727,-1.5,12:41:04,0.2,-1.3
692644.0144,9272249.627,-1.5,12:41:05,0.4,-1.1
692644.0144,9272249.627,-1.6,12:41:06,0.4,-1.2
692642.7558,9272251.688,-1.6,12:41:07,0.2,-1.4
692642.759,9272252.585,-1.6,12:41:08,0.4,-1.2
692642.3404,9272253.535,-1.6,12:41:09,0.4,-1.2
692641.4992,9272254.277,-1.7,12:41:10,0.3,-1.4
692641.0804,9272255.174,-1.7,12:41:11,0.4,-1.3
692640.2386,9272255.758,-1.7,12:41:12,0.2,-1.5
692639.818,9272256.128,-1.7,12:41:13,0.2,-1.5
692639.818,9272256.128,-1.7,12:41:14,0.2,-1.5
692638.9768,9272256.869,-1.7,12:41:15,0.1,-1.6
692638.9774,9272257.028,-1.7,12:41:16,0.1,-1.6
692638.9774,9272257.028,-1.7,12:41:17,0.4,-1.3
692638.9761,9272256.658,-1.8,12:41:18,0.2,-1.6
692638.9768,9272256.869,-1.8,12:41:19,0.2,-1.6
692638.9774,9272257.028,-1.8,12:41:20,0.2,-1.6
692639.4013,9272257.606,-1.7,12:41:21,0.3,-1.4
692639.4018,9272257.764,-1.7,12:41:22,0.3,-1.4
692639.4018,9272257.764,-1.8,12:41:23,0.4,-1.4
692641.9365,9272258.705,-1.8,12:41:24,0.3,-1.5
692643.2053,9272259.597,-1.9,12:41:25,0.3,-1.6
692644.8955,9272260.329,-1.9,12:41:26,0.3,-1.6
692646.165,9272261.432,-2.0,12:41:27,0.1,-1.9
692659.3003,9272277.629,-2.7,12:41:28,0.2,-2.5
692660.1498,9272279.261,-2.7,12:41:29,0.4,-2.3
692662.2688,9272281.996,-2.7,12:41:30,0.2,-2.5
692662.6966,9272283.682,-3.1,12:41:31,0.4,-2.7
692663.5468,9272285.525,-3.1,12:41:32,0.4,-2.7
692663.9739,9272287.0,-3.2,12:41:33,0.3,-2.9
692665.246,9272288.841,-3.2,12:41:34,0.3,-2.9
692666.0962,9272290.684,-3.1,12:41:35,0.2,-2.9
692666.9464,9272292.527,-3.1,12:41:36,0.2,-2.9
692668.2178,9272294.157,-3.1,12:41:37,0.3,-2.8
692668.2178,9272294.157,-3.1,12:41:38,0.3,-2.8
692672.4579,9272300.207,-3.1,12:41:39,0.3,-2.8
692672.8857,9272301.893,-3.1,12:41:40,0.4,-2.7
692673.7359,9272303.736,-3.2,12:41:41,0.3,-2.9
692675.008,9272305.578,-3.2,12:41:42,0.2,-3.0
692676.2801,9272307.419,-3.2,12:41:43,0.4,-2.8
692677.1283,9272308.682,-3.2,12:41:44,0.3,-2.9
692677.978,9272310.366,-3.1,12:41:45,0.2,-2.9
692678.8282,9272312.209,-3.1,12:41:46,0.4,-2.7
692680.9506,9272315.893,-3.1,12:41:47,0.3,-2.8
692682.2227,9272317.735,-3.2,12:41:48,0.2,-3.0
692683.0735,9272319.736,-3.2,12:41:49,0.3,-2.9
692683.9229,9272321.367,-3.1,12:41:50,0.4,-2.7
692684.7726,9272323.052,-3.1,12:41:51,0.3,-2.8
692686.0427,9272324.313,-3.3,12:41:52,0.2,-3.1
692696.2356,9272343.632,-3.4,12:41:53,0.2,-3.2
692696.2356,9272343.632,-3.4,12:41:54,0.4,-3.0
692697.5175,9272348.268,-3.4,12:41:55,0.2,-3.2
692698.3657,9272349.531,-3.4,12:41:56,0.2,-3.2
692699.2134,9272350.635,-3.4,12:41:57,0.4,-3.0
692700.061,9272351.74,-3.4,12:41:58,0.2,-3.2
692700.488,9272353.215,-3.4,12:41:59,0.2,-3.2
692700.9145,9272354.532,-3.3,12:42:00,0.3,-3.0
692701.3416,9272356.007,-3.3,12:42:01,0.2,-3.1
692702.1911,9272357.639,-3.3,12:42:02,0.3,-3.0
692703.0452,9272360.589,-3.3,12:42:03,0.3,-3.0
692703.4722,9272362.064,-3.4,12:42:04,0.3,-3.1
692703.8985,9272363.329,-3.4,12:42:05,0.2,-3.2
692704.7474,9272364.802,-3.3,12:42:06,0.4,-2.9
692705.1732,9272365.908,-3.3,12:42:07,0.4,-2.9
692706.0229,9272367.593,-3.1,12:42:08,0.4,-2.7
692706.4492,9272368.857,-3.1,12:42:09,0.1,-3.0
692706.4538,9272370.175,-3.0,12:42:10,0.4,-2.6
692707.7272,9272372.386,-3.0,12:42:11,0.3,-2.7
692707.731,9272373.493,-2.9,12:42:12,0.2,-2.7
692708.1568,9272374.599,-2.9,12:42:13,0.3,-2.6
692709.0057,9272376.073,-2.9,12:42:14,0.3,-2.6
692709.8539,9272377.336,-2.7,12:42:15,0.3,-2.4
692710.2797,9272378.442,-2.7,12:42:16,0.4,-2.3
692711.1279,9272379.704,-2.6,12:42:17,0.4,-2.2
692711.1312,9272380.654,-2.6,12:42:18,0.3,-2.3
692711.1312,9272380.654,-2.7,12:42:19,0.2,-2.5
692712.8304,9272383.97,-2.7,12:42:20,0.4,-2.3
692713.6767,9272384.705,-2.6,12:42:21,0.3,-2.3
692714.5249,9272385.968,-2.6,12:42:22,0.3,-2.3
692715.3733,9272387.284,-2.3,12:42:23,0.4,-1.9
692716.221,9272388.388,-2.3,12:42:24,0.2,-2.1
692716.6467,9272389.494,-2.4,12:42:25,0.4,-2.0
692717.4949,9272390.757,-2.4,12:42:26,0.1,-2.3
692718.3426,9272391.861,-2.1,12:42:27,0.2,-1.9
692720.0366,9272393.701,-2.1,12:42:28,0.2,-1.9
692720.8837,9272394.647,-2.0,12:42:29,0.2,-1.8
692722.1532,9272395.75,-2.0,12:42:30,0.4,-1.6
692723.0014,9272397.013,-2.0,12:42:31,0.3,-1.7
692723.4272,9272398.119,-1.9,12:42:32,0.2,-1.7
692724.2741,9272399.013,-1.9,12:42:33,0.4,-1.5
692725.1212,9272399.959,-1.9,12:42:34,0.4,-1.5
692725.5475,9272401.223,-1.9,12:42:35,0.2,-1.7
692725.5475,9272401.223,-1.7,12:42:36,0.3,-1.4
692727.2492,9272405.278,-1.7,12:42:37,0.3,-1.4
692727.6757,9272406.595,-1.5,12:42:38,0.2,-1.3
692728.1008,9272407.49,-1.5,12:42:39,0.2,-1.3
692728.9497,9272408.964,-1.3,12:42:40,0.2,-1.1
692729.7973,9272410.068,-1.3,12:42:41,0.4,-0.9
692730.645,9272411.173,-1.1,12:42:42,0.3,-0.8
692731.4934,9272412.488,-1.1,12:42:43,0.4,-0.7
692731.9197,9272413.752,-0.9,12:42:44,0.2,-0.7
692731.9243,9272415.071,-0.9,12:42:45,0.2,-0.7
692731.9287,9272416.336,-0.8,12:42:46,0.2,-0.6
692731.9318,9272417.233,-0.8,12:42:47,0.4,-0.4
692731.9351,9272418.182,-0.8,12:42:48,0.3,-0.5
692731.939,9272419.29,-0.7,12:42:49,0.3,-0.4
692731.9416,9272420.028,-0.7,12:42:50,0.3,-0.4
692731.9434,9272420.555,-0.7,12:42:51,0.3,-0.4
692731.9447,9272420.924,-0.7,12:42:52,0.3,-0.4
692731.9447,9272420.924,-0.7,12:42:53,0.4,-0.3
692731.9447,9272420.924,-0.7,12:42:54,0.3,-0.4
692731.9434,9272420.555,-0.7,12:42:55,0.2,-0.5
692731.521,9272420.398,-0.7,12:42:56,0.1,-0.6
692731.521,9272420.398,-0.7,12:42:57,0.4,-0.3
692731.9434,9272420.555,-0.7,12:42:58,0.4,-0.3
692731.9441,9272420.766,-0.7,12:42:59,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:00,0.2,-0.5
692731.9441,9272420.766,-0.7,12:43:01,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:02,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:03,0.1,-0.6
692731.9441,9272420.766,-0.7,12:43:04,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:05,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:06,0.2,-0.5
692731.9441,9272420.766,-0.7,12:43:07,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:08,0.1,-0.6
692731.9441,9272420.766,-0.7,12:43:09,0.2,-0.5
692731.9441,9272420.766,-0.7,12:43:10,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:11,0.2,-0.5
692731.9441,9272420.766,-0.7,12:43:12,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:13,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:14,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:15,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:16,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:17,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:18,0.2,-0.5
692731.9441,9272420.766,-0.7,12:43:19,0.1,-0.6
692731.9441,9272420.766,-0.7,12:43:20,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:21,0.2,-0.5
692731.9441,9272420.766,-0.7,12:43:22,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:23,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:24,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:25,0.2,-0.5
692731.9441,9272420.766,-0.7,12:43:26,0.4,-0.3
692731.9441,9272420.766,-0.7,12:43:27,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:28,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:29,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:30,0.1,-0.6
692731.9441,9272420.766,-0.7,12:43:31,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:32,0.2,-0.5
692731.9441,9272420.766,-0.7,12:43:33,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:34,0.3,-0.4
692731.9441,9272420.766,-0.7,12:43:35,0.3,-0.4
692728.9909,9272420.776,-0.7,12:43:36,0.2,-0.5
692728.9902,9272420.565,-0.7,12:43:37,0.2,-0.5
692728.569,9272420.778,-0.7,12:43:38,0.4,-0.3
692728.569,9272420.778,-0.7,12:43:39,0.3,-0.4
692728.569,9272420.778,-0.7,12:43:40,0.3,-0.4
692728.569,9272420.778,-0.7,12:43:41,0.2,-0.5
692727.3026,9272420.571,-0.7,12:43:42,0.3,-0.4
692727.3026,9272420.571,-0.7,12:43:43,0.2,-0.5
692724.7673,9272419.473,-0.7,12:43:44,0.2,-0.5
692723.5004,9272419.108,-0.7,12:43:45,0.3,-0.4
692722.656,9272418.953,-0.7,12:43:46,0.4,-0.3
692721.3878,9272418.219,-0.7,12:43:47,0.4,-0.3
692720.1195,9272417.485,-0.7,12:43:48,0.2,-0.5
692719.2737,9272416.908,-0.7,12:43:49,0.4,-0.3
692718.8492,9272416.171,-0.7,12:43:50,0.2,-0.5
692717.5817,9272415.648,-0.7,12:43:51,0.4,-0.3
692717.5817,9272415.648,-0.7,12:43:52,0.3,-0.4
692715.0413,9272413.073,-0.7,12:43:53,0.3,-0.4
692714.195,9272412.337,-0.7,12:43:54,0.3,-0.4
692713.3481,9272411.444,-0.7,12:43:55,0.3,-0.4
692712.5004,9272410.339,-0.7,12:43:56,0.4,-0.3
692712.0752,9272409.392,-0.7,12:43:57,0.2,-0.5
692711.6489,9272408.127,-0.7,12:43:58,0.3,-0.4
692711.2237,9272407.18,-0.7,12:43:59,0.2,-0.5
692710.3768,9272406.286,-0.7,12:44:00,0.4,-0.3
692708.6807,9272403.866,-1.9,12:44:01,0.2,-1.7
692708.2563,9272403.129,-1.9,12:44:02,0.3,-1.6
692707.4094,9272402.236,-2.0,12:44:03,0.3,-1.7
692706.9829,9272400.919,-2.0,12:44:04,0.3,-1.7
692706.5571,9272399.813,-2.2,12:44:05,0.3,-1.9
692706.1326,9272399.076,-2.2,12:44:06,0.3,-1.9
692705.7069,9272397.97,-2.1,12:44:07,0.2,-1.9
692705.2798,9272396.495,-2.1,12:44:08,0.2,-1.9
692705.2798,9272396.495,-2.2,12:44:09,0.4,-1.8
692704.844,9272392.488,-2.2,12:44:10,0.3,-1.9
692704.4182,9272391.383,-2.2,12:44:11,0.3,-1.9
692703.9917,9272390.066,-2.2,12:44:12,0.3,-1.9
692703.5654,9272388.801,-2.3,12:44:13,0.3,-2.0
692703.1397,9272387.695,-2.3,12:44:14,0.3,-2.0
692702.2913,9272386.38,-2.4,12:44:15,0.1,-2.3
692701.865,9272385.116,-2.4,12:44:16,0.2,-2.2
692701.865,9272385.116,-2.4,12:44:17,0.2,-2.2
692700.5844,9272380.849,-2.5,12:44:18,0.2,-2.3
692699.7367,9272379.744,-2.5,12:44:19,0.2,-2.3
692699.7323,9272378.478,-2.5,12:44:20,0.4,-2.1
692699.7272,9272377.002,-2.5,12:44:21,0.3,-2.2
692699.7241,9272376.105,-2.5,12:44:22,0.3,-2.2
692699.7189,9272374.629,-2.5,12:44:23,0.4,-2.1
692699.2924,9272373.312,-2.6,12:44:24,0.4,-2.2
692699.7099,9272372.045,-2.6,12:44:25,0.3,-2.3
692699.7099,9272372.045,-2.7,12:44:26,0.3,-2.4
692698.4301,9272367.988,-2.7,12:44:27,0.4,-2.3
692698.0049,9272367.041,-2.9,12:44:28,0.2,-2.7
692698.4223,9272365.774,-2.9,12:44:29,0.3,-2.6
692697.5734,9272364.3,-3.2,12:44:30,0.2,-3.0
692697.5695,9272363.192,-3.2,12:44:31,0.3,-2.9
692697.5644,9272361.716,-3.2,12:44:32,0.4,-2.8
692697.5592,9272360.239,-3.3,12:44:33,0.4,-2.9
692697.5592,9272360.239,-3.3,12:44:34,0.1,-3.2
692695.857,9272356.026,-3.2,12:44:35,0.3,-2.9
692695.0086,9272354.711,-3.2,12:44:36,0.4,-2.8
692695.0042,9272353.445,-3.2,12:44:37,0.4,-2.8
692694.999,9272351.969,-3.2,12:44:38,0.2,-3.0
692694.9951,9272350.861,-3.4,12:44:39,0.4,-3.0
692695.4119,9272349.383,-3.4,12:44:40,0.1,-3.3
692695.406,9272347.696,-3.3,12:44:41,0.2,-3.1
692694.979,9272346.22,-3.3,12:44:42,0.3,-3.0
692694.979,9272346.22,-3.3,12:44:43,0.3,-3.0
692694.1192,9272341.635,-3.3,12:44:44,0.3,-3.0
692694.5372,9272340.526,-3.3,12:44:45,0.4,-2.9
692693.687,9272338.684,-3.3,12:44:46,0.4,-2.9
692692.4156,9272337.053,-3.3,12:44:47,0.3,-3.0
692692.4097,9272335.366,-3.3,12:44:48,0.2,-3.1
692691.9827,9272333.891,-3.3,12:44:49,0.3,-3.0
692691.9775,9272332.414,-3.3,12:44:50,0.1,-3.2
692691.9775,9272332.414,-3.3,12:44:51,0.3,-3.0
692692.8066,9272328.192,-3.3,12:44:52,0.4,-2.9
692692.802,9272326.874,-3.3,12:44:53,0.3,-3.0
692691.9512,9272324.873,-3.3,12:44:54,0.3,-3.0
692691.5222,9272322.817,-3.3,12:44:55,0.2,-3.1
692691.517,9272321.341,-3.4,12:44:56,0.4,-3.0
692691.0881,9272319.338,-3.4,12:44:57,0.2,-3.2
692690.2374,9272317.337,-3.3,12:44:58,0.2,-3.1
692689.8083,9272315.282,-3.3,12:44:59,0.2,-3.1
692689.8083,9272315.282,-3.4,12:45:00,0.3,-3.1
692689.748,9272297.985,-3.3,12:45:01,0.3,-3.0
692689.7428,9272296.508,-3.3,12:45:02,0.3,-3.0
692690.1596,9272295.03,-3.3,12:45:03,0.1,-3.2
692690.1498,9272292.235,-3.3,12:45:04,0.1,-3.2
692689.7254,9272291.498,-3.3,12:45:05,0.2,-3.1
692689.7215,9272290.391,-3.4,12:45:06,0.2,-3.2
692690.1416,9272289.862,-3.4,12:45:07,0.2,-3.2
692690.5583,9272288.384,-3.4,12:45:08,0.4,-3.0
692691.3975,9272287.063,-3.3,12:45:09,0.4,-2.9
692691.3936,9272285.955,-3.3,12:45:10,0.2,-3.1
692691.3905,9272285.059,-3.2,12:45:11,0.3,-2.9
692691.3905,9272285.059,-3.2,12:45:12,0.4,-2.8
692691.3789,9272281.736,-2.9,12:45:13,0.1,-2.8
692691.3764,9272280.998,-2.9,12:45:14,0.3,-2.6
692691.7949,9272280.047,-2.7,12:45:15,0.3,-2.4
692692.2132,9272278.991,-2.7,12:45:16,0.2,-2.5
692692.2093,9272277.884,-2.6,12:45:17,0.3,-2.3
692691.3609,9272276.568,-2.6,12:45:18,0.3,-2.3
692691.357,9272275.461,-2.3,12:45:19,0.4,-1.9
692691.357,9272275.461,-2.3,12:45:20,0.3,-2.0
692691.7655,9272271.61,-2.3,12:45:21,0.2,-2.1
692691.7617,9272270.502,-2.3,12:45:22,0.2,-2.1
692691.7578,9272269.395,-2.0,12:45:23,0.2,-1.8
692691.7545,9272268.446,-2.0,12:45:24,0.3,-1.7
692691.3282,9272267.181,-2.0,12:45:25,0.1,-1.9
692691.3249,9272266.232,-1.9,12:45:26,0.4,-1.5
692691.3223,9272265.494,-1.9,12:45:27,0.3,-1.6
692691.3184,9272264.386,-1.6,12:45:28,0.4,-1.2
692691.3184,9272264.386,-1.6,12:45:29,0.2,-1.4
692691.3089,9272261.644,-1.6,12:45:30,0.4,-1.2
692691.3043,9272260.326,-1.6,12:45:31,0.3,-1.3
692691.2999,9272259.06,-1.5,12:45:32,0.2,-1.3
692691.2973,9272258.322,-1.5,12:45:33,0.3,-1.2
692690.8715,9272257.216,-1.4,12:45:34,0.3,-1.1
692690.0272,9272257.06,-1.4,12:45:35,0.4,-1.0
692690.0252,9272256.48,-1.3,12:45:36,0.3,-1.0
692690.0252,9272256.48,-1.3,12:45:37,0.2,-1.1
692690.0208,9272255.215,-1.2,12:45:38,0.3,-0.9
692690.0187,9272254.635,-1.2,12:45:39,0.4,-0.8
692690.0169,9272254.107,-1.2,12:45:40,0.4,-0.8
692690.4368,9272253.526,-1.2,12:45:41,0.3,-0.9
692682.4728,9272268.478,-1.9,12:45:42,0.2,-1.7
692683.3032,9272264.625,-1.7,12:45:43,0.3,-1.4
692684.1405,9272262.777,-1.7,12:45:44,0.3,-1.4
692684.5637,9272263.144,-1.5,12:45:45,0.3,-1.2
692684.556,9272260.929,-1.5,12:45:46,0.4,-1.1
692686.2346,9272258.339,-1.5,12:45:47,0.3,-1.2
692686.2346,9272258.339,-1.4,12:45:48,0.3,-1.1
692690.0252,9272256.48,-1.4,12:45:49,0.4,-1.0
692691.2903,9272256.318,-1.2,12:45:50,0.3,-0.9
692692.9784,9272256.47,-1.2,12:45:51,0.4,-0.8
692693.401,9272256.68,-1.2,12:45:52,0.4,-0.8
692693.8261,9272257.575,-1.2,12:45:53,0.3,-0.9
692695.0943,9272258.308,-1.3,12:45:54,0.3,-1.0
692696.3626,9272259.042,-1.3,12:45:55,0.2,-1.1
692697.2089,9272259.778,-1.3,12:45:56,0.2,-1.1
692698.9029,9272261.618,-1.3,12:45:57,0.3,-1.0
692699.7499,9272262.511,-1.3,12:45:58,0.4,-0.9
692700.5982,9272263.827,-1.3,12:45:59,0.1,-1.2
692701.4446,9272264.562,-1.5,12:46:00,0.1,-1.4
692702.7129,9272265.296,-1.5,12:46:01,0.4,-1.1
692703.5598,9272266.189,-1.7,12:46:02,0.2,-1.5
692704.8293,9272267.292,-1.7,12:46:03,0.4,-1.3
692705.6783,9272268.766,-1.7,12:46:04,0.2,-1.5
692705.6783,9272268.766,-1.8,12:46:05,0.3,-1.5
692709.0676,9272272.815,-1.8,12:46:06,0.2,-1.6
692709.9172,9272274.5,-2.1,12:46:07,0.3,-1.8
692710.3456,9272276.344,-2.1,12:46:08,0.2,-1.9
692711.6169,9272277.974,-2.4,12:46:09,0.3,-2.1
692712.044,9272279.449,-2.4,12:46:10,0.2,-2.2
692713.3154,9272281.08,-2.6,12:46:11,0.3,-2.3
692713.7424,9272282.555,-2.6,12:46:12,0.4,-2.2
692713.7424,9272282.555,-2.9,12:46:13,0.2,-2.7
692716.2918,9272287.714,-2.9,12:46:14,0.2,-2.7
692717.1415,9272289.399,-3.5,12:46:15,0.2,-3.3
692717.9917,9272291.242,-3.5,12:46:16,0.2,-3.3
692718.8406,9272292.715,-3.5,12:46:17,0.3,-3.2
692719.2669,9272293.979,-3.5,12:46:18,0.2,-3.3
692720.5365,9272295.082,-3.7,12:46:19,0.2,-3.5
692721.3849,9272296.398,-3.7,12:46:20,0.2,-3.5
692721.3874,9272297.136,-3.7,12:46:21,0.2,-3.5
692721.3874,9272297.136,-3.5,12:46:22,0.4,-3.1
692723.9322,9272300.977,-3.5,12:46:23,0.2,-3.3
692724.3606,9272302.821,-3.6,12:46:24,0.4,-3.2
692725.2108,9272304.664,-3.6,12:46:25,0.1,-3.5
692726.4816,9272306.136,-3.6,12:46:26,0.2,-3.4
692726.9079,9272307.401,-3.6,12:46:27,0.1,-3.5
692728.1795,9272309.084,-3.6,12:46:28,0.2,-3.4
692729.0277,9272310.346,-3.6,12:46:29,0.4,-3.2
692729.0277,9272310.346,-3.6,12:46:30,0.2,-3.4
692731.5745,9272314.767,-3.6,12:46:31,0.2,-3.4
692732.4229,9272316.083,-3.6,12:46:32,0.2,-3.4
692732.8505,9272317.716,-3.6,12:46:33,0.4,-3.2
692733.2762,9272318.822,-3.6,12:46:34,0.2,-3.4
692734.127,9272320.823,-3.6,12:46:35,0.3,-3.3
692734.5561,9272322.878,-3.6,12:46:36,0.4,-3.2
692735.4043,9272324.141,-3.6,12:46:37,0.3,-3.3
692736.2545,9272325.984,-3.6,12:46:38,0.2,-3.4
692736.2545,9272325.984,-3.7,12:46:39,0.3,-3.4
692738.3802,9272330.617,-3.7,12:46:40,0.3,-3.4
692739.2284,9272331.88,-3.8,12:46:41,0.2,-3.6
692740.076,9272332.984,-3.8,12:46:42,0.1,-3.7
692741.3468,9272334.457,-3.6,12:46:43,0.2,-3.4
692741.7759,9272336.512,-3.6,12:46:44,0.1,-3.5
692742.6247,9272337.933,-3.6,12:46:45,0.3,-3.3
692743.0486,9272338.511,-3.6,12:46:46,0.4,-3.2
692743.0486,9272338.511,-3.6,12:46:47,0.2,-3.4
692743.0486,9272338.511,-3.6,12:46:48,0.4,-3.2
692745.1753,9272343.461,-3.6,12:46:49,0.4,-3.2
692746.0237,9272344.777,-3.6,12:46:50,0.3,-3.3
692746.8727,9272346.25,-3.6,12:46:51,0.3,-3.3
692747.719,9272346.986,-3.6,12:46:52,0.4,-3.2
692748.5672,9272348.248,-3.6,12:46:53,0.4,-3.2
692749.8355,9272348.982,-3.6,12:46:54,0.2,-3.4
692750.2625,9272350.457,-3.6,12:46:55,0.4,-3.2
692750.2625,9272350.457,-3.2,12:46:56,0.4,-2.8
692752.3862,9272354.511,-3.2,12:46:57,0.3,-2.9
692752.8106,9272355.247,-2.3,12:46:58,0.2,-2.1
692753.2364,9272356.353,-2.3,12:46:59,0.1,-2.2
692753.6622,9272357.459,-1.6,12:47:00,0.2,-1.4
692754.0892,9272358.935,-1.6,12:47:01,0.2,-1.4
692754.5155,9272360.199,-1.4,12:47:02,0.2,-1.2
692754.9433,9272361.885,-1.4,12:47:03,0.2,-1.2
692754.9433,9272361.885,-1.4,12:47:04,0.2,-1.2
692757.0682,9272366.307,-1.4,12:47:05,0.4,-1.0
692757.4945,9272367.571,-1.2,12:47:06,0.3,-0.9
692757.5004,9272369.259,-1.2,12:47:07,0.2,-1.0
692758.3499,9272370.891,-0.9,12:47:08,0.2,-0.7
692758.3545,9272372.209,-0.9,12:47:09,0.3,-0.6
692758.3589,9272373.475,-1.1,12:47:10,0.3,-0.8
692759.2086,9272375.16,-1.1,12:47:11,0.4,-0.7
692759.213,9272376.425,-1.1,12:47:12,0.3,-0.8
692760.0663,9272379.164,-1.3,12:47:13,0.2,-1.1
692760.0697,9272380.114,-1.3,12:47:14,0.2,-1.1
692760.4972,9272381.747,-1.3,12:47:15,0.2,-1.1
692760.923,9272382.853,-1.3,12:47:16,0.1,-1.2
692761.3495,9272384.17,-1.2,12:47:17,0.2,-1.0
692761.3539,9272385.436,-1.2,12:47:18,0.3,-0.9
692761.3572,9272386.385,-1.1,12:47:19,0.1,-1.0
692761.3591,9272386.912,-1.1,12:47:20,0.2,-0.9
692761.3591,9272386.912,-1.0,12:47:21,0.2,-0.8
692762.2087,9272388.597,-1.0,12:47:22,0.3,-0.7
692761.7881,9272388.967,-1.0,12:47:23,0.2,-0.8
692761.7907,9272389.706,-1.0,12:47:24,0.4,-0.6
692762.2165,9272390.812,-0.9,12:47:25,0.2,-0.7
692762.6409,9272391.549,-0.9,12:47:26,0.4,-0.5
692762.6441,9272392.445,-0.9,12:47:27,0.2,-0.7
692762.2247,9272393.185,-0.9,12:47:28,0.3,-0.6
692762.6487,9272393.763,-0.9,12:47:29,0.2,-0.7
692762.6544,9272395.398,-0.8,12:47:30,0.2,-0.6
692762.6588,9272396.664,-0.8,12:47:31,0.4,-0.4
692763.0845,9272397.77,-0.7,12:47:32,0.1,-0.6
692763.5077,9272398.138,-0.7,12:47:33,0.4,-0.3
692763.9309,9272398.505,-0.7,12:47:34,0.3,-0.4
692756.1479,9272344.372,0.0,12:47:35,0.1,0.1
692756.1485,9272344.53,0.0,12:47:36,0.3,0.3
692755.3015,9272343.637,0.0,12:47:37,0.3,0.3
